client_id,store_id,cashier_id,order_time
922,884,408,2016-07-16 02:38:19
887,257,170,2013-07-07 19:11:55
734,764,858,2018-09-14 01:37:49
489,544,227,2013-04-25 01:53:07
224,547,54,2016-08-29 15:10:18
172,235,54,2014-07-21 08:32:20
32,452,859,2019-12-30 10:23:31
527,209,909,2015-07-20 09:53:53
733,902,217,2017-11-20 15:34:39
194,125,637,2014-10-04 19:05:41
178,501,315,2013-01-23 13:55:16
61,227,621,2013-03-28 14:46:19
441,919,426,2019-02-07 15:29:32
699,104,859,2015-10-20 10:52:16
300,991,774,2013-03-17 15:04:48
858,419,647,2016-03-03 01:53:13
576,94,859,2016-08-04 15:42:25
993,911,763,2018-09-01 11:53:22
669,207,170,2014-01-02 21:15:41
334,25,217,2016-12-02 14:31:58
616,479,859,2018-05-21 05:47:01
676,121,914,2014-08-20 00:06:33
876,660,777,2018-01-27 04:33:18
604,878,883,2018-10-28 23:23:58
442,864,674,2014-04-27 11:33:28
336,762,280,2015-08-09 17:26:45
846,456,402,2013-05-08 17:42:07
10,203,637,2017-08-05 08:50:56
920,280,898,2016-09-21 17:37:32
19,873,311,2013-01-15 09:40:35
761,567,428,2016-06-16 18:53:15
613,241,955,2018-10-06 03:55:29
688,211,426,2013-06-14 11:37:42
168,944,859,2019-07-01 22:02:33
729,492,122,2017-06-05 02:57:38
696,3,473,2013-02-25 02:10:22
435,249,292,2017-03-02 13:33:18
734,407,54,2019-11-14 07:34:09
134,403,745,2016-05-16 10:48:16
279,597,950,2017-06-03 01:35:53
921,649,94,2014-12-12 08:23:07
180,146,406,2015-02-01 09:43:44
805,888,262,2013-07-09 10:06:52
136,562,635,2016-12-16 21:15:29
82,629,312,2015-12-14 00:11:54
845,684,442,2019-01-08 11:17:38
648,71,763,2013-06-19 18:29:01
782,639,862,2017-08-20 10:41:01
831,345,262,2015-12-18 02:46:41
675,268,406,2013-06-22 18:36:39
541,653,581,2014-12-19 10:48:18
159,763,876,2013-09-24 02:55:19
755,909,559,2015-04-10 15:40:01
681,921,341,2018-03-29 17:05:12
370,563,6,2015-09-04 23:32:17
190,889,917,2018-01-20 05:15:42
818,976,540,2017-01-27 19:00:00
903,211,914,2018-01-07 04:02:25
209,505,678,2014-05-29 13:42:47
256,141,217,2017-09-23 19:11:16
827,969,955,2015-02-21 06:59:08
282,574,85,2018-08-13 18:58:14
23,503,30,2018-12-16 02:19:40
264,61,483,2014-09-20 00:21:57
516,824,426,2017-08-18 22:04:06
706,615,408,2013-08-02 14:32:32
746,237,413,2014-02-10 21:47:55
943,171,292,2014-07-05 09:52:33
22,823,121,2013-02-15 05:32:02
572,599,692,2015-02-20 11:24:59
627,73,483,2014-09-22 15:10:05
15,512,995,2019-10-30 08:14:36
738,386,978,2015-07-21 11:48:27
160,28,779,2015-08-08 05:47:19
202,350,552,2019-02-18 02:20:50
527,275,624,2018-02-09 06:03:10
648,507,149,2016-11-15 16:26:12
568,424,846,2015-09-01 11:55:04
771,389,559,2015-05-06 16:25:44
513,302,873,2019-08-03 11:54:26
491,580,939,2018-07-10 02:48:58
472,903,846,2013-12-15 15:14:55
648,517,618,2016-06-13 01:44:47
643,738,950,2017-06-18 04:32:16
106,622,373,2016-11-21 15:34:49
462,333,606,2014-05-01 14:25:08
722,640,777,2018-01-15 19:42:00
267,77,90,2013-01-15 09:25:48
703,336,9,2014-03-26 12:28:13
301,358,85,2017-11-09 15:44:13
365,393,339,2013-09-17 19:02:24
306,61,914,2018-10-23 08:26:17
79,49,203,2018-02-03 23:39:02
4,862,904,2016-12-04 19:45:44
458,260,908,2018-01-17 08:43:19
834,605,430,2019-04-08 05:17:03
790,940,230,2019-03-08 07:42:58
769,12,674,2014-02-03 12:09:58
287,111,264,2013-12-17 03:25:55
386,459,908,2013-12-15 00:07:26
528,221,669,2018-07-16 13:16:27
211,969,85,2013-09-30 23:15:38
594,909,581,2017-05-07 16:00:07
898,969,19,2019-11-11 20:01:26
402,399,873,2017-05-31 15:43:31
80,557,939,2013-03-28 15:24:39
248,382,373,2014-09-02 08:54:59
761,223,978,2013-10-15 23:12:09
829,45,305,2013-08-02 23:31:58
180,330,862,2015-01-28 16:36:53
3,416,85,2014-01-24 22:38:24
419,71,81,2019-02-06 05:37:09
570,726,406,2014-05-20 07:20:31
546,556,581,2018-03-15 07:17:13
62,664,811,2016-05-25 11:44:01
265,67,898,2015-10-07 00:24:14
977,398,706,2015-02-17 01:01:35
498,915,230,2018-02-11 11:36:01
589,494,90,2018-11-20 23:14:02
448,182,434,2018-11-15 08:09:58
681,2,914,2015-08-22 08:13:42
702,779,361,2014-10-15 02:07:10
259,535,647,2018-06-01 16:03:35
316,574,940,2018-12-17 00:38:24
16,858,637,2014-04-25 07:24:06
965,393,246,2016-04-17 03:16:32
588,690,616,2016-08-28 05:28:29
311,380,901,2019-12-26 11:16:09
481,342,87,2014-09-30 03:54:14
60,454,601,2018-02-01 04:47:27
466,7,617,2015-06-16 19:41:03
584,654,373,2019-11-08 02:49:06
129,784,221,2019-11-09 04:49:40
540,648,732,2015-08-11 17:46:49
754,801,558,2017-02-27 08:46:52
407,607,195,2014-04-07 02:10:25
100,774,527,2015-08-25 07:19:25
343,371,39,2015-01-07 18:58:00
503,293,835,2017-01-12 21:15:31
166,107,26,2014-09-28 12:50:40
373,836,408,2015-05-12 03:48:07
590,786,876,2015-07-31 20:24:35
185,270,899,2016-05-19 21:08:48
843,53,939,2013-12-26 21:47:42
432,256,449,2014-10-26 14:35:35
120,817,195,2015-09-10 00:13:44
244,124,939,2014-05-11 03:20:33
703,137,384,2018-12-01 17:26:49
295,988,305,2013-05-10 10:53:14
372,798,899,2015-11-11 10:00:55
495,795,748,2017-07-20 23:07:52
676,357,540,2014-11-20 11:56:34
305,748,865,2014-11-04 14:16:43
427,879,908,2016-10-12 21:37:53
855,265,406,2019-06-27 00:50:57
857,131,532,2017-05-11 02:29:25
862,665,656,2016-10-30 19:35:02
87,409,102,2013-12-16 22:17:49
488,162,880,2017-01-09 15:38:57
13,853,402,2017-06-03 19:02:43
167,446,745,2014-11-28 14:27:07
38,145,763,2017-01-09 21:47:36
426,95,505,2019-09-29 05:30:08
9,25,745,2017-04-12 21:44:52
786,15,195,2018-08-18 14:14:38
867,510,421,2018-03-30 17:50:31
372,586,678,2016-03-03 10:23:07
646,448,39,2018-06-13 08:32:34
211,406,647,2015-08-02 10:44:41
917,757,280,2019-09-27 13:36:08
842,354,617,2017-07-08 23:04:53
361,910,19,2014-06-22 17:41:11
813,850,558,2015-06-25 12:40:03
305,639,777,2014-04-10 20:21:37
686,603,26,2017-07-04 19:12:22
413,262,581,2019-04-24 11:13:56
72,368,525,2018-05-14 20:58:42
656,799,559,2015-10-13 12:36:41
560,891,640,2019-10-05 17:54:31
88,354,87,2013-02-11 18:07:49
150,462,862,2013-01-14 21:31:51
155,20,859,2016-07-30 20:55:20
3,953,851,2013-09-24 17:07:10
429,532,835,2013-05-01 16:17:42
962,177,413,2013-07-10 16:56:05
307,581,606,2019-05-24 01:01:49
586,914,656,2013-04-27 03:18:13
223,818,195,2014-12-17 06:04:52
821,831,811,2013-07-16 02:27:23
674,200,581,2019-03-26 17:32:01
470,723,894,2018-04-27 00:40:30
57,996,81,2014-10-13 11:33:45
934,820,908,2017-11-17 02:30:26
298,259,274,2017-09-06 09:11:52
225,655,217,2016-02-23 22:02:14
537,444,858,2018-04-12 07:33:23
839,563,230,2016-07-20 04:12:29
815,583,894,2017-06-14 18:10:42
244,498,872,2016-06-25 20:21:49
351,255,408,2018-03-03 08:50:47
25,652,155,2015-05-22 20:35:56
654,187,39,2019-10-19 17:05:10
564,57,280,2014-08-15 01:56:50
976,313,470,2014-08-10 10:28:56
858,199,6,2018-09-23 01:45:33
410,594,732,2017-10-21 23:43:42
879,552,470,2018-10-14 15:39:19
552,820,876,2015-04-02 00:28:10
923,580,914,2016-08-09 05:27:26
244,844,581,2017-11-27 22:38:47
50,40,339,2019-05-14 05:01:36
967,116,442,2014-04-13 01:43:44
686,461,26,2018-04-19 12:44:58
57,281,562,2014-10-20 00:27:49
961,979,604,2018-10-20 00:19:17
41,849,873,2018-04-04 10:45:38
232,75,773,2017-01-05 19:46:50
415,403,376,2019-07-29 00:59:35
716,389,315,2015-05-09 19:39:45
542,432,421,2019-02-17 13:46:23
146,862,413,2018-12-22 15:54:29
165,23,204,2015-07-07 17:38:51
282,332,727,2017-05-30 14:53:39
556,478,85,2016-02-10 10:02:57
802,845,19,2019-01-23 09:46:13
362,369,618,2016-01-19 21:19:15
929,254,421,2014-08-30 13:42:03
632,548,14,2018-11-22 02:21:31
829,247,735,2017-10-28 02:28:12
213,293,81,2018-01-28 01:44:17
153,74,384,2015-09-10 11:12:03
18,997,54,2014-12-18 08:43:17
885,359,745,2016-08-03 14:25:31
885,558,894,2014-10-09 17:09:13
539,285,914,2018-06-11 09:49:13
376,528,611,2017-12-26 03:25:50
575,366,505,2019-10-15 20:54:15
528,45,706,2018-04-14 19:32:55
556,972,811,2014-06-25 17:54:56
287,188,9,2018-08-07 20:59:12
923,781,217,2019-07-12 03:23:30
73,264,505,2013-03-17 07:05:19
790,962,835,2013-01-16 16:24:24
697,475,91,2013-03-31 19:48:37
67,149,217,2015-08-20 04:51:15
980,479,312,2016-08-18 09:49:04
854,769,621,2014-03-18 20:59:25
491,926,909,2013-08-06 14:22:05
288,145,311,2013-03-08 13:08:56
51,398,121,2013-03-08 23:53:38
783,131,264,2018-09-09 12:53:44
960,795,556,2016-03-25 21:42:20
412,129,122,2017-07-05 08:34:08
437,172,624,2017-12-29 21:22:23
770,843,402,2013-03-10 06:35:36
661,144,31,2016-07-06 09:42:40
31,541,81,2019-06-18 13:55:56
317,653,773,2017-09-05 01:23:11
11,934,873,2018-09-23 14:10:52
751,31,87,2013-02-20 21:45:06
216,42,102,2015-05-16 20:32:06
650,263,406,2014-05-27 11:25:00
390,401,31,2019-09-19 12:37:08
892,141,914,2014-09-30 01:13:05
57,117,274,2015-02-01 00:10:11
397,609,846,2015-08-08 11:27:43
744,24,946,2017-10-23 15:09:34
211,125,647,2019-10-11 23:22:51
115,262,428,2016-06-13 16:50:52
890,473,221,2013-07-30 09:28:13
711,211,735,2014-02-01 08:40:30
766,505,449,2019-08-31 02:30:40
179,710,611,2018-10-15 07:41:49
938,811,532,2013-08-23 08:41:59
412,640,883,2013-04-14 01:10:45
680,618,527,2016-09-21 09:56:22
623,214,311,2019-05-08 19:05:01
837,722,406,2017-10-06 19:31:04
866,544,656,2019-07-04 23:44:55
41,766,692,2014-10-17 00:16:39
783,347,617,2016-12-31 17:26:08
132,590,361,2017-09-21 09:13:44
228,666,624,2015-12-21 09:11:51
637,578,617,2015-07-27 17:54:21
365,795,872,2019-11-09 09:54:33
146,495,26,2013-06-17 16:09:16
464,780,777,2013-01-09 16:40:32
331,770,428,2013-04-29 08:30:12
683,790,909,2013-03-10 00:47:25
430,538,663,2015-01-30 18:49:42
532,708,265,2016-10-21 23:28:28
75,609,647,2018-05-03 17:29:28
231,743,341,2014-12-28 01:05:00
187,203,292,2018-07-10 02:03:38
740,181,87,2015-05-18 10:56:51
176,948,302,2013-12-16 02:21:48
698,673,473,2016-12-22 07:56:36
447,475,31,2018-07-26 21:25:08
487,994,635,2017-12-09 00:27:41
705,646,149,2017-12-05 07:21:46
906,184,748,2014-11-30 21:38:48
60,52,880,2015-04-14 01:53:13
303,926,54,2017-09-17 21:47:22
447,916,6,2017-10-29 03:18:43
67,101,955,2015-12-12 04:17:55
923,945,312,2013-02-24 04:49:09
938,145,149,2018-10-28 03:31:46
868,849,221,2018-11-06 17:37:00
375,691,678,2016-02-18 11:06:04
643,695,384,2019-06-13 00:02:45
809,611,571,2017-12-02 19:00:05
423,877,635,2014-12-15 03:41:41
347,886,779,2019-03-16 11:37:03
880,919,430,2016-08-25 15:59:03
404,156,617,2019-08-22 05:00:43
560,26,121,2017-01-02 04:00:34
829,427,955,2015-08-25 06:41:56
466,19,773,2016-12-05 03:48:51
53,173,221,2016-04-20 08:27:55
259,757,862,2019-03-15 19:42:27
137,506,426,2018-10-20 03:58:32
943,491,421,2018-07-06 21:16:28
611,780,645,2017-01-17 22:39:18
995,251,898,2015-12-04 00:29:43
121,214,505,2017-08-01 05:11:19
172,141,617,2014-10-21 13:05:06
436,589,617,2017-03-02 14:24:15
199,580,230,2017-08-22 20:28:35
116,963,180,2017-08-15 12:13:56
611,903,727,2015-02-25 01:28:49
462,967,846,2014-01-21 06:12:00
154,536,434,2013-11-10 17:14:21
153,212,706,2016-01-02 02:04:09
16,54,217,2016-05-20 06:06:43
167,924,637,2014-04-15 17:17:55
938,822,978,2016-10-11 20:47:12
840,238,264,2013-03-03 08:03:35
66,787,592,2018-04-17 18:14:36
339,969,264,2013-06-07 20:43:26
246,912,592,2013-05-05 10:32:42
314,612,846,2019-03-19 19:58:31
53,828,777,2016-02-06 17:22:38
259,451,774,2014-06-20 05:02:23
117,421,909,2014-11-14 08:48:28
315,815,170,2017-10-14 04:35:21
930,908,315,2016-12-26 07:45:11
526,21,170,2014-08-20 09:08:08
428,440,621,2016-08-27 05:15:52
246,964,234,2018-06-09 22:08:41
425,196,898,2018-08-14 01:15:54
885,279,552,2015-03-23 05:36:16
495,28,550,2014-03-12 17:52:19
767,483,851,2017-03-04 08:58:31
724,105,121,2018-05-23 18:43:33
278,980,155,2018-07-26 23:57:25
77,314,592,2015-05-15 08:16:11
672,506,196,2016-11-06 08:35:38
252,977,581,2014-10-18 01:05:54
587,453,19,2015-04-30 17:44:14
42,499,315,2015-08-30 22:55:47
794,22,592,2017-04-27 22:27:58
516,761,550,2016-02-11 04:59:57
301,889,557,2013-10-01 12:46:07
718,147,505,2017-03-26 12:19:56
137,709,901,2016-03-19 10:25:05
236,622,811,2017-10-14 01:20:55
193,715,880,2014-04-20 13:06:16
543,596,84,2015-12-22 08:57:18
912,206,706,2017-09-03 20:39:33
598,344,550,2015-11-13 04:27:12
742,159,312,2016-05-27 05:24:47
690,123,170,2015-03-26 16:56:10
22,571,341,2018-04-16 19:37:55
56,239,373,2018-06-28 16:02:04
403,882,408,2019-12-12 06:05:16
538,783,470,2013-04-21 10:26:04
221,712,865,2014-05-20 15:39:54
252,696,692,2013-02-15 02:39:04
905,110,312,2018-02-28 16:32:07
261,589,640,2018-05-15 10:51:35
17,299,81,2017-03-16 08:00:04
33,900,883,2013-12-23 08:38:37
80,137,858,2013-05-29 18:05:05
718,24,592,2018-05-26 21:29:03
636,537,421,2018-08-23 10:29:12
725,351,428,2019-12-10 01:16:58
689,970,558,2016-03-09 04:22:24
595,200,621,2017-10-12 19:38:31
308,769,663,2013-04-23 01:51:28
526,405,217,2015-08-29 19:27:02
408,986,280,2014-06-10 08:57:17
218,334,227,2019-12-15 07:44:59
860,345,442,2018-07-19 16:49:54
420,351,14,2014-06-12 06:16:41
365,82,292,2016-08-26 17:45:56
892,559,261,2018-08-17 22:21:05
737,643,384,2015-12-17 21:22:51
303,939,90,2017-01-24 20:27:11
479,704,122,2018-11-09 03:21:59
791,876,851,2017-08-16 21:37:37
399,771,955,2019-10-06 06:24:29
185,141,505,2017-05-15 06:33:58
535,290,31,2018-05-19 03:58:35
806,564,428,2013-04-23 14:56:30
774,816,859,2015-06-16 18:14:19
118,424,505,2013-08-02 14:16:47
222,543,880,2014-08-14 03:45:11
64,350,527,2017-01-27 07:59:56
173,113,773,2017-02-20 14:13:29
148,236,692,2019-01-13 19:38:31
228,611,959,2014-03-15 20:52:39
425,180,525,2016-07-13 18:24:38
626,36,908,2015-01-27 05:44:39
779,208,562,2014-07-11 09:13:20
770,381,195,2016-03-05 16:41:24
440,148,39,2018-06-07 12:30:55
942,272,779,2016-05-18 19:25:21
477,454,376,2016-04-05 19:30:54
250,492,811,2018-09-09 04:53:22
25,191,673,2015-03-25 21:25:32
380,535,234,2016-11-17 04:13:51
129,540,470,2019-10-30 12:39:25
723,185,876,2019-04-22 16:25:04
383,184,618,2017-10-02 06:23:25
393,227,540,2019-04-23 19:43:31
159,19,592,2019-04-09 08:47:35
35,698,61,2015-11-12 06:50:00
117,310,510,2017-05-21 11:43:36
973,913,663,2016-06-16 13:08:55
914,226,318,2019-03-16 20:30:18
471,130,706,2017-01-23 04:01:28
720,903,84,2017-07-04 05:11:37
689,342,745,2017-06-01 07:08:29
926,87,384,2014-02-10 05:22:29
95,498,540,2017-10-12 10:09:06
393,154,727,2017-11-08 16:03:25
974,881,898,2019-01-27 17:54:59
55,61,428,2013-11-15 12:58:27
80,884,940,2016-09-14 15:12:16
593,861,428,2014-12-01 12:09:07
530,68,556,2019-10-10 15:22:35
963,640,54,2018-07-31 12:41:51
209,894,262,2014-10-01 08:16:07
860,647,859,2016-09-08 12:53:59
185,125,204,2014-07-31 22:11:14
19,909,430,2013-09-16 16:29:06
953,420,434,2017-10-15 09:59:01
365,523,426,2017-04-27 18:07:30
25,192,669,2016-07-23 00:19:01
324,486,430,2015-11-20 18:53:08
737,619,122,2017-03-25 23:01:34
177,109,735,2019-07-06 21:38:30
234,24,217,2013-02-02 05:17:21
591,777,527,2019-04-19 11:54:15
620,545,339,2016-02-23 11:48:18
946,18,846,2014-12-11 11:50:47
652,106,995,2017-02-24 06:18:13
738,283,862,2014-11-18 03:33:35
405,206,14,2016-02-27 01:22:55
189,725,84,2018-07-25 00:05:11
548,392,939,2014-04-28 04:31:26
866,740,706,2014-12-30 22:47:57
311,302,312,2016-05-05 10:56:08
376,344,773,2015-04-12 16:41:13
893,840,361,2019-10-24 07:57:29
713,212,779,2016-12-09 17:39:10
933,72,745,2016-05-02 11:59:10
500,322,85,2016-08-01 07:55:04
173,303,155,2013-05-26 01:30:05
248,35,80,2018-05-30 16:01:32
915,236,670,2019-05-20 01:41:34
707,853,978,2019-08-16 06:47:54
267,687,635,2018-07-22 15:27:10
848,217,442,2013-06-18 09:05:59
43,303,904,2015-04-20 04:49:27
732,431,865,2019-05-11 13:37:33
914,488,635,2016-09-30 10:54:50
934,296,315,2016-09-20 11:51:40
170,119,940,2017-09-10 13:23:17
684,236,94,2015-03-08 11:14:30
691,966,773,2019-04-18 17:54:59
988,229,121,2019-04-16 00:26:46
986,365,87,2013-12-26 13:35:26
656,426,673,2017-12-14 14:31:47
85,618,621,2018-08-30 04:20:12
445,86,87,2019-11-07 18:27:22
11,136,550,2014-07-07 09:14:05
367,139,221,2018-08-04 07:18:52
386,742,581,2019-06-21 20:14:07
656,965,637,2018-04-09 18:52:39
875,29,779,2015-09-23 19:48:11
885,694,376,2015-07-02 10:26:05
307,546,54,2015-03-16 13:03:56
324,661,581,2017-02-11 23:25:07
694,233,851,2016-09-02 08:39:16
975,474,527,2017-01-11 08:30:08
513,888,149,2014-02-22 12:07:57
187,102,421,2016-10-11 22:26:46
567,373,227,2014-03-22 20:38:18
478,541,946,2017-10-06 00:19:59
38,928,811,2017-04-04 08:20:27
793,24,779,2013-09-20 04:44:54
418,800,670,2018-03-14 21:36:13
578,377,732,2018-08-02 17:01:33
461,39,26,2015-08-29 00:49:07
408,458,592,2013-09-04 05:26:03
693,221,592,2016-04-09 03:34:21
213,19,302,2015-07-02 16:00:34
505,422,745,2014-12-06 08:28:57
47,285,91,2018-11-10 15:04:44
548,400,195,2018-06-16 16:40:09
579,334,540,2016-04-06 06:52:05
899,638,735,2018-05-24 01:37:49
318,497,196,2016-05-28 15:48:14
601,597,858,2013-11-25 16:38:17
236,868,373,2018-03-12 08:15:48
977,890,859,2019-01-17 08:46:34
626,285,227,2014-08-30 05:02:38
818,123,552,2015-04-03 00:25:57
559,121,265,2015-07-21 13:56:12
207,930,901,2016-11-16 15:33:18
931,760,315,2014-07-26 22:52:36
522,993,616,2014-12-24 20:36:21
973,124,26,2019-07-23 12:48:22
42,686,376,2019-10-12 04:57:03
796,381,673,2016-03-11 13:43:09
631,725,908,2019-10-05 08:18:46
432,400,292,2016-07-01 05:52:52
483,427,311,2015-01-27 19:52:43
814,510,777,2018-06-21 02:48:43
874,475,413,2013-01-01 19:27:05
213,233,421,2016-01-21 01:01:57
823,796,955,2018-01-16 16:38:33
755,930,274,2018-03-14 15:20:36
240,305,221,2014-06-20 22:35:06
36,893,54,2017-01-29 22:47:57
748,64,265,2013-05-20 16:09:42
892,672,859,2015-09-04 13:06:27
895,297,678,2017-12-02 04:16:41
992,283,527,2019-04-08 01:45:33
623,914,91,2016-04-05 06:04:07
278,670,858,2013-09-04 13:07:20
440,774,195,2015-03-03 16:09:11
535,234,426,2019-09-14 00:16:42
146,69,950,2015-09-26 22:37:30
927,506,442,2015-12-06 05:54:04
823,810,656,2015-11-07 00:33:54
826,614,170,2016-05-09 23:03:23
728,462,779,2017-01-22 01:48:10
634,832,155,2019-10-31 16:04:36
31,382,558,2016-12-02 07:22:06
331,217,556,2017-08-27 03:08:09
163,922,663,2014-08-02 00:45:53
492,660,483,2013-06-24 05:28:33
652,489,917,2013-10-18 19:37:36
322,997,955,2019-05-14 23:41:13
160,351,811,2016-09-12 18:31:21
925,783,862,2016-12-28 12:25:12
326,786,505,2013-10-26 23:20:35
388,369,571,2016-01-30 07:51:33
868,38,865,2016-10-06 06:09:43
72,115,221,2018-09-15 04:16:37
144,4,616,2019-09-29 19:07:59
74,926,898,2017-03-25 17:58:35
250,499,873,2013-08-25 01:45:04
912,512,899,2015-12-04 16:59:19
922,508,280,2017-01-04 20:02:28
134,109,663,2016-06-26 00:02:56
816,764,873,2019-08-17 12:42:16
486,690,894,2015-07-02 13:44:32
188,181,673,2018-08-30 13:23:28
35,98,180,2017-10-21 11:29:41
581,43,846,2016-11-01 01:28:20
83,156,876,2016-12-18 05:10:46
305,710,234,2016-11-05 14:08:39
74,723,149,2013-08-26 11:40:22
813,912,616,2019-09-08 20:06:19
907,345,305,2017-07-06 15:48:49
508,880,559,2016-05-21 03:43:50
651,227,470,2017-02-15 20:55:27
277,996,909,2013-03-23 19:28:38
16,975,261,2015-12-20 04:46:46
285,642,532,2015-05-10 14:04:24
448,985,559,2016-05-24 11:18:24
910,982,914,2018-01-28 14:34:41
495,441,217,2018-01-17 14:57:16
232,206,540,2017-01-15 04:00:18
904,768,559,2015-09-13 03:47:04
34,311,94,2016-01-31 00:14:57
985,278,858,2015-11-13 09:40:02
799,607,624,2014-11-10 11:35:48
515,619,54,2015-08-07 19:12:49
117,354,532,2019-06-24 08:16:08
909,172,505,2015-01-21 04:50:26
203,886,149,2017-01-28 04:00:33
291,214,14,2013-11-02 23:59:19
406,518,692,2016-06-27 13:44:53
953,12,901,2016-10-01 07:56:09
925,442,170,2013-01-05 05:37:11
240,646,656,2018-05-29 01:15:01
354,285,592,2016-11-27 13:08:16
856,479,898,2017-12-06 08:25:51
204,404,621,2017-05-26 13:26:58
430,962,312,2015-02-15 11:16:11
729,619,91,2014-01-07 18:56:44
464,392,505,2016-01-22 02:43:18
326,853,670,2017-12-20 11:37:28
862,478,376,2019-07-14 14:24:29
57,696,606,2013-03-23 15:59:03
763,910,361,2017-03-20 09:48:24
260,679,84,2014-10-06 02:09:33
991,682,30,2017-05-28 16:25:39
798,53,995,2013-11-09 12:59:44
679,962,995,2015-01-17 13:18:13
116,671,692,2017-05-10 22:39:55
560,644,552,2016-10-02 07:27:28
35,241,94,2018-08-06 13:09:11
178,535,864,2013-07-26 14:27:22
929,341,84,2013-05-07 02:08:22
191,317,904,2016-06-30 08:38:46
830,384,61,2015-12-12 06:15:21
831,891,865,2016-03-27 18:22:44
104,755,670,2017-09-27 20:54:28
670,98,899,2013-02-22 07:51:51
794,752,552,2017-10-01 02:37:04
402,763,9,2015-07-30 12:05:33
927,619,196,2017-07-15 15:19:07
706,647,727,2019-03-18 23:34:02
652,166,656,2016-08-08 03:58:51
50,197,180,2016-08-06 11:41:36
123,495,592,2016-09-19 19:52:32
288,956,527,2014-02-15 19:23:51
500,349,483,2013-12-31 06:05:51
434,221,302,2018-12-03 18:58:46
861,274,946,2014-09-29 18:37:32
464,628,30,2018-08-20 19:41:43
678,609,917,2016-02-02 14:50:21
245,556,384,2014-05-17 12:56:56
121,932,748,2013-07-21 15:14:28
343,55,91,2014-09-28 12:53:19
482,386,732,2013-01-21 20:40:25
275,604,292,2019-08-13 22:33:27
174,357,663,2017-10-27 10:11:28
914,365,617,2016-01-03 14:43:29
367,578,552,2018-12-15 09:15:25
608,901,9,2014-07-31 10:08:25
336,232,204,2018-12-23 12:30:30
580,166,470,2013-08-17 09:03:33
415,238,261,2018-10-21 14:53:53
465,59,384,2014-12-05 21:23:44
98,72,265,2014-05-25 17:04:52
760,445,505,2018-11-13 12:45:37
752,743,434,2014-06-11 15:03:33
970,983,85,2018-12-07 14:58:21
931,646,203,2016-04-21 04:02:08
964,335,611,2019-07-29 21:33:40
295,230,763,2019-08-20 21:10:03
191,378,6,2018-05-07 14:17:43
547,897,155,2016-05-04 07:00:57
222,873,606,2019-01-24 00:42:52
943,251,94,2018-07-30 08:27:49
101,611,421,2013-02-01 12:34:41
79,258,552,2018-01-02 16:55:32
572,957,19,2014-01-08 06:54:15
574,761,621,2017-03-08 18:29:49
28,680,955,2017-04-13 00:14:18
804,721,876,2013-01-03 08:41:39
322,934,510,2019-03-06 12:48:47
53,917,264,2013-11-08 23:53:00
824,123,606,2017-10-13 18:55:33
842,963,904,2014-11-27 07:14:23
672,955,227,2016-03-24 04:03:44
21,526,562,2019-03-31 16:09:02
428,127,901,2019-01-11 15:22:53
234,810,901,2015-03-09 23:30:42
595,658,571,2018-12-25 11:13:30
774,195,950,2014-01-21 23:33:36
572,781,473,2019-05-26 14:23:24
594,380,122,2015-03-25 18:27:22
215,836,592,2019-11-04 04:26:50
271,92,859,2018-06-09 12:07:59
92,584,532,2017-07-18 20:55:42
107,322,525,2015-10-02 10:07:16
348,702,995,2017-10-20 12:17:58
151,190,811,2013-11-04 00:46:39
30,633,706,2013-08-02 15:56:47
812,742,30,2013-12-02 13:53:18
460,369,470,2019-11-07 09:06:59
