client_id,product_id,store_id,amount,purchase_time
493,278.817.30,542,1,2017-05-09 01:40:58
300,661.770.41,970,2,2018-12-06 09:06:34
588,214.317.54,460,3,2018-02-06 21:15:37
921,355.546.56,886,2,2017-03-26 04:53:32
651,336.737.20,37,1,2018-06-26 12:04:25
582,752.230.89,651,3,2016-12-19 17:59:24
830,633.346.71,173,3,2016-02-14 14:32:15
369,352.101.76,215,3,2018-03-20 20:10:42
845,718.393.92,560,1,2017-02-21 03:10:53
723,245.826.97,908,2,2018-03-24 20:48:26
949,210.119.29,502,2,2019-04-06 20:04:33
130,857.761.49,262,2,2016-02-14 21:30:18
279,451.986.19,502,3,2018-10-07 22:13:30
184,949.290.23,267,1,2019-01-07 16:42:51
25,552.530.22,957,2,2017-09-03 19:21:25
643,834.642.30,615,1,2018-12-17 14:05:01
264,862.382.34,829,2,2016-06-14 06:14:36
610,494.994.20,716,1,2019-08-01 11:51:11
637,479.709.45,7,2,2018-03-15 15:26:19
892,634.750.19,928,3,2016-10-26 03:20:16
406,844.936.55,276,2,2016-10-12 00:43:24
390,959.154.94,646,1,2018-04-06 17:58:33
886,635.747.23,202,2,2017-06-09 16:17:53
417,597.756.76,28,2,2018-06-19 16:48:01
266,405.393.82,495,3,2019-09-18 09:54:34
243,681.653.39,678,2,2016-05-03 12:07:48
238,819.845.49,45,3,2017-11-19 11:20:38
694,409.560.97,320,3,2016-05-02 15:30:06
980,393.671.15,63,1,2019-07-19 13:34:56
113,822.984.21,368,1,2019-02-01 10:12:43
788,764.685.58,851,2,2019-02-25 21:39:48
673,823.352.53,370,2,2017-08-16 15:55:06
346,669.559.39,857,1,2016-06-11 13:50:03
21,280.685.20,557,1,2017-02-26 18:45:30
804,557.160.57,366,1,2019-12-27 16:21:23
813,619.850.36,235,3,2019-08-06 09:03:59
475,833.732.13,161,1,2017-09-11 21:52:34
580,611.118.41,512,2,2017-11-24 07:18:12
154,204.328.52,587,3,2019-10-14 09:32:09
77,738.808.98,341,3,2016-08-17 01:42:19
932,690.310.99,342,2,2016-02-16 01:23:39
336,809.360.69,796,3,2018-09-16 23:51:06
210,864.556.64,211,2,2017-03-19 01:05:15
455,138.718.29,859,2,2016-01-06 09:26:59
2,797.565.50,827,1,2016-10-22 10:46:01
450,343.942.40,956,1,2016-07-07 03:55:31
270,437.516.85,596,2,2019-03-09 22:57:00
588,262.844.72,549,2,2017-04-15 07:59:59
949,515.370.54,325,2,2018-09-27 07:44:36
722,451.591.56,180,1,2018-03-21 14:09:54
155,401.557.85,362,2,2018-02-16 16:26:06
294,662.425.30,94,3,2017-10-09 17:45:51
922,317.587.86,886,3,2018-09-08 14:44:01
39,232.522.99,118,1,2017-01-18 04:57:00
962,796.511.71,615,2,2016-04-04 11:42:37
663,269.431.67,884,1,2017-03-10 20:36:26
734,865.278.48,859,1,2016-12-01 19:08:34
866,763.450.13,6,2,2019-10-04 21:37:31
556,139.833.87,195,1,2016-01-11 12:16:58
707,719.656.75,768,3,2019-03-10 05:03:03
585,508.844.65,689,2,2017-05-01 22:12:56
879,555.265.78,130,1,2017-06-27 12:33:44
329,868.118.69,849,3,2019-02-20 20:41:01
95,946.548.44,3,1,2019-11-09 02:57:55
538,995.827.53,507,3,2018-10-12 04:30:23
953,431.632.57,218,3,2017-02-05 10:30:15
615,205.341.58,399,3,2018-11-17 01:54:59
877,988.565.91,103,2,2016-09-12 16:44:09
461,152.395.86,940,1,2018-02-16 15:19:49
411,522.497.40,869,2,2019-01-06 18:16:18
827,290.234.49,709,3,2019-03-27 14:35:39
275,523.195.26,37,1,2017-11-01 09:41:28
2,639.246.35,758,2,2017-07-12 13:32:56
340,830.629.25,498,3,2017-12-02 04:02:26
546,561.196.14,814,2,2019-07-21 07:42:06
703,282.871.14,326,2,2018-11-25 01:38:02
221,211.455.37,573,2,2017-09-08 07:42:05
830,873.570.51,747,2,2018-01-14 01:20:52
577,293.710.40,41,2,2019-08-13 00:10:30
776,929.130.40,847,1,2019-07-25 14:27:39
335,298.856.43,80,2,2018-11-18 07:08:16
67,352.147.95,45,1,2019-06-24 22:08:48
882,528.219.94,869,2,2016-07-13 13:51:01
930,275.199.52,365,3,2018-01-12 23:54:37
184,508.311.87,598,3,2018-07-06 18:47:20
611,223.284.10,989,1,2018-07-10 13:51:17
80,328.633.77,725,3,2016-10-10 21:54:01
456,318.721.82,776,1,2016-11-03 10:03:46
845,484.673.23,450,3,2019-04-22 16:36:26
156,642.753.76,562,1,2018-12-16 05:18:04
338,450.182.58,577,3,2018-07-08 11:47:53
810,210.474.93,205,3,2019-09-19 20:13:25
75,302.122.41,63,3,2016-10-26 08:39:37
895,783.565.61,364,3,2017-03-24 09:45:15
189,747.567.30,810,2,2017-03-23 13:35:38
632,979.685.31,184,1,2017-07-21 07:31:37
725,550.317.43,47,1,2016-02-20 19:35:30
220,301.506.19,757,1,2017-10-13 22:56:23
194,832.202.57,263,3,2018-02-15 10:29:26
789,793.289.52,791,2,2016-09-03 16:31:20
389,451.591.56,519,2,2017-12-03 21:16:54
757,615.641.92,775,1,2016-03-14 11:13:12
589,313.749.78,230,3,2018-08-20 17:44:38
184,384.879.67,59,2,2016-01-25 06:26:32
95,241.586.80,404,3,2017-09-12 23:58:03
522,271.955.63,364,3,2019-12-19 09:52:29
144,719.656.75,951,1,2018-03-24 03:36:43
917,458.161.32,328,3,2016-11-06 01:48:23
983,864.661.16,462,1,2017-08-19 08:21:36
279,352.147.95,901,1,2018-12-01 21:15:11
889,682.561.15,91,1,2018-07-14 17:19:52
179,517.813.92,903,2,2018-12-02 11:14:08
404,418.439.53,818,2,2016-06-12 08:26:02
978,669.559.39,165,1,2016-08-06 14:18:30
636,726.847.82,435,2,2018-02-22 03:54:25
973,118.307.70,536,3,2016-01-02 05:43:29
48,481.443.87,740,2,2016-02-03 21:50:36
630,746.139.15,960,2,2019-03-22 18:49:23
978,429.667.32,126,1,2019-09-21 12:58:41
800,316.305.55,468,1,2018-03-26 20:21:30
29,367.144.17,91,2,2019-10-14 11:27:44
247,437.807.55,853,3,2018-12-26 08:37:16
211,659.870.48,210,2,2018-03-05 17:54:06
409,624.859.94,857,3,2018-10-03 11:53:20
775,213.686.88,664,1,2019-06-05 15:41:11
714,660.870.86,21,1,2018-01-02 00:55:31
782,197.154.68,707,1,2016-01-26 21:21:29
756,901.599.34,180,3,2019-11-27 11:44:26
335,215.173.69,639,2,2017-12-05 05:33:33
84,853.171.78,277,2,2019-10-25 04:31:01
511,197.337.56,692,3,2019-07-05 18:03:10
375,197.337.56,644,1,2019-08-21 17:03:11
147,938.133.56,599,1,2017-03-24 07:40:24
671,676.305.48,839,3,2019-12-19 19:06:45
213,623.817.29,15,2,2016-06-13 07:51:08
805,350.260.71,682,1,2018-02-23 20:48:50
421,505.852.53,295,3,2017-02-11 18:52:43
232,402.665.77,612,2,2018-09-08 20:03:17
333,930.211.92,230,3,2017-11-10 23:32:51
873,176.863.18,531,1,2019-02-12 19:00:36
103,392.604.40,614,3,2017-07-17 10:42:18
466,662.425.30,391,3,2016-06-01 20:12:11
936,278.817.30,381,3,2019-08-25 14:59:47
712,352.147.95,732,1,2016-09-02 23:34:47
430,128.170.37,629,3,2016-06-05 07:24:01
281,615.641.92,306,2,2017-04-11 00:52:53
746,349.863.49,478,3,2016-03-05 02:50:46
499,356.906.80,562,3,2018-03-01 21:57:26
850,519.320.60,616,2,2016-06-24 16:09:25
502,734.347.24,705,2,2019-12-11 13:20:11
260,831.623.73,852,3,2016-10-03 11:19:04
19,236.837.36,542,2,2019-06-02 00:32:13
904,216.980.56,147,3,2016-06-25 18:45:22
882,840.302.90,308,3,2017-03-21 22:19:59
731,407.794.21,255,1,2019-02-26 15:15:20
590,352.101.76,983,3,2017-11-14 19:17:44
761,857.761.49,947,2,2019-09-10 11:32:06
785,191.122.57,120,1,2016-02-01 01:16:47
834,398.326.12,344,1,2018-04-10 21:47:00
148,471.858.42,766,3,2019-11-28 10:02:31
460,373.623.94,846,1,2017-06-13 20:40:02
953,560.431.72,342,3,2019-09-12 00:22:59
640,232.522.99,441,3,2019-11-20 14:58:25
170,718.393.92,237,3,2016-07-28 14:34:51
446,392.929.62,467,2,2017-02-26 12:33:32
327,803.609.88,94,2,2017-10-19 01:09:35
573,531.100.20,876,1,2016-09-03 11:13:59
330,817.557.20,167,1,2019-12-14 06:20:35
121,976.652.58,676,3,2017-09-15 09:53:01
171,957.632.69,591,1,2019-07-09 12:39:14
935,351.205.18,516,3,2018-07-15 08:18:38
714,763.450.13,781,2,2017-04-22 11:09:53
802,260.169.94,878,3,2016-06-10 18:20:21
132,669.436.53,91,1,2016-03-17 05:43:51
143,281.128.96,280,2,2019-06-22 00:48:20
465,541.302.63,674,1,2016-01-20 12:20:30
408,239.356.18,236,3,2016-06-25 19:53:03
126,390.989.46,324,2,2016-12-25 14:58:28
985,606.855.16,466,1,2019-03-26 01:49:46
947,836.120.63,249,1,2016-05-11 21:05:23
207,590.893.86,106,3,2016-06-25 22:29:11
201,637.975.91,197,2,2018-08-23 04:02:44
16,656.502.48,61,1,2019-01-03 02:01:17
843,431.187.89,277,2,2016-09-13 22:26:36
69,437.262.51,418,1,2016-09-26 03:34:11
984,651.752.65,578,2,2017-03-22 07:43:17
15,324.191.42,711,3,2016-10-02 23:16:14
805,254.601.65,635,2,2016-10-27 14:58:12
480,672.231.42,121,2,2018-05-07 11:24:51
590,437.262.51,46,3,2016-09-26 05:36:36
709,387.203.81,220,1,2016-02-21 07:15:21
446,732.848.48,981,1,2019-11-28 06:43:14
474,636.517.40,564,1,2019-06-06 15:48:48
851,130.532.63,34,2,2018-02-07 13:36:08
810,343.942.40,603,2,2018-01-14 00:30:47
25,619.850.36,41,2,2017-01-09 14:10:09
707,232.522.99,694,2,2016-11-20 16:51:14
422,374.133.16,259,3,2017-03-10 12:18:45
295,992.811.16,340,2,2018-03-25 21:34:58
926,283.465.80,219,1,2016-01-05 01:14:40
151,674.777.93,29,1,2019-11-09 02:26:20
976,206.326.56,398,1,2016-05-06 13:57:38
29,610.820.83,579,2,2019-07-04 20:33:17
398,160.716.41,368,3,2016-10-14 18:50:24
482,749.647.37,271,3,2016-01-10 12:15:00
403,118.307.70,167,2,2018-05-28 22:55:34
871,223.284.10,417,3,2017-04-12 05:26:45
43,761.255.82,509,1,2016-12-13 06:17:10
725,889.205.36,891,3,2018-07-15 06:19:08
737,632.436.86,193,1,2019-08-09 02:44:41
543,516.694.14,445,3,2018-08-03 11:43:36
964,937.792.84,195,2,2016-08-04 04:30:44
739,317.879.76,928,2,2016-08-03 01:40:59
49,259.813.57,971,2,2019-02-28 08:25:25
988,918.997.47,770,3,2018-04-15 23:16:22
677,872.302.60,227,1,2016-07-19 23:08:22
671,550.317.43,311,1,2016-01-22 04:35:48
668,843.854.35,959,2,2016-04-03 08:55:02
352,496.877.81,888,1,2017-01-15 22:50:57
195,855.137.32,354,1,2017-06-06 05:17:39
396,743.216.23,810,2,2017-04-03 00:04:21
68,598.951.58,581,1,2016-12-01 21:30:42
122,418.662.83,491,1,2019-03-01 03:50:43
368,136.340.91,72,3,2018-12-01 01:08:58
251,746.139.15,134,1,2019-08-15 08:48:05
230,825.890.26,355,3,2018-08-26 13:43:54
971,194.594.60,61,2,2016-07-22 22:13:47
444,220.556.16,414,3,2017-08-04 11:46:10
913,493.606.74,565,3,2018-06-16 11:35:50
5,612.254.14,97,1,2018-03-10 15:56:02
649,845.414.14,412,3,2019-06-16 01:20:55
286,290.234.49,921,2,2017-03-20 23:11:44
884,420.778.70,85,1,2017-12-21 21:18:32
388,593.557.52,474,1,2016-05-05 12:19:52
993,983.741.71,963,2,2019-06-24 14:11:26
11,533.392.54,752,2,2019-03-05 08:08:30
981,718.393.92,361,1,2017-09-23 18:17:33
383,669.899.74,979,2,2017-02-28 23:29:32
51,887.376.26,790,1,2017-11-13 21:04:11
639,287.613.88,823,3,2018-12-22 17:22:53
403,487.119.30,422,1,2018-09-26 12:16:36
265,668.357.45,757,1,2017-11-01 16:16:10
179,613.784.16,384,2,2018-02-15 22:37:43
290,557.138.24,304,1,2016-01-25 01:33:37
668,140.528.96,986,2,2018-05-13 04:40:41
633,507.666.67,206,1,2019-05-04 20:51:07
206,197.337.56,9,3,2016-06-11 21:33:25
682,450.585.62,457,3,2018-06-28 12:45:04
355,819.845.49,819,3,2018-01-24 15:26:23
225,404.575.83,548,1,2017-02-21 20:23:09
355,517.345.32,891,1,2016-04-01 09:37:10
993,407.697.34,187,2,2018-02-11 18:32:30
814,189.207.13,128,1,2018-01-01 12:59:53
713,815.866.38,770,3,2019-09-02 11:36:45
986,903.620.62,147,2,2017-07-01 14:20:16
17,507.666.67,248,2,2019-05-08 04:17:38
190,571.732.87,507,1,2018-04-26 00:18:58
295,967.834.62,637,2,2016-12-09 12:54:54
836,505.852.53,479,1,2019-08-03 23:26:12
6,859.840.41,213,1,2018-01-15 18:00:35
915,228.781.59,647,2,2018-05-20 06:21:38
226,254.562.84,21,1,2019-03-12 05:21:18
778,604.526.11,104,2,2017-09-16 13:47:19
539,454.809.23,858,3,2019-11-12 03:26:35
53,183.758.28,948,2,2018-11-06 16:05:14
784,499.669.70,896,3,2017-11-04 01:04:10
191,466.942.76,902,2,2018-07-26 00:12:47
465,402.305.54,329,3,2018-04-11 18:14:24
58,210.474.93,758,2,2017-01-13 03:10:54
688,128.193.47,230,1,2019-02-02 17:40:53
602,612.254.14,522,2,2019-09-22 05:35:15
173,283.465.80,602,3,2019-07-08 05:39:35
965,575.372.26,50,1,2017-08-16 20:42:45
458,564.201.41,173,1,2018-06-02 13:13:49
42,831.707.49,304,1,2019-03-07 20:46:01
214,938.684.91,153,2,2017-04-20 13:36:06
353,115.748.94,325,1,2016-10-18 11:12:36
357,351.205.18,20,3,2017-11-27 13:19:33
74,211.455.37,755,3,2019-03-25 07:55:38
717,292.162.34,624,1,2019-08-23 05:03:25
415,407.697.34,391,3,2016-06-01 02:38:56
654,319.775.72,793,2,2016-09-18 17:45:02
961,988.367.29,954,3,2018-12-14 12:22:30
852,864.632.83,525,3,2019-09-02 20:30:17
35,827.224.91,738,2,2016-08-11 13:29:09
546,297.106.68,884,2,2016-09-28 11:05:32
582,277.186.12,483,2,2017-09-02 08:35:06
577,803.972.73,157,2,2016-11-15 12:01:03
104,346.499.77,336,2,2019-02-05 23:04:36
887,726.847.82,544,3,2016-02-09 10:50:22
984,277.186.12,845,2,2018-04-04 15:34:04
139,938.133.56,543,1,2016-03-22 01:06:17
147,128.170.37,624,3,2016-03-03 23:29:47
153,384.879.67,382,1,2017-07-22 03:59:37
371,433.472.82,312,1,2016-11-12 14:28:31
328,555.265.78,71,1,2018-11-23 06:54:44
260,360.305.64,622,3,2018-01-18 09:29:19
658,308.271.79,651,2,2016-09-12 21:00:42
500,447.859.57,7,2,2018-10-01 18:38:59
148,248.597.84,426,2,2018-12-07 12:19:50
742,139.833.87,265,2,2017-12-17 02:28:42
3,468.140.18,461,3,2019-06-07 20:25:36
418,704.579.83,779,3,2018-03-11 13:06:31
14,568.598.15,313,1,2019-10-07 15:39:01
727,259.813.57,897,1,2017-08-26 21:49:13
115,788.189.26,926,2,2018-08-15 03:20:33
601,473.202.56,659,2,2017-05-16 18:06:02
209,257.999.21,994,1,2018-09-22 17:29:31
832,226.628.43,975,2,2018-11-22 00:08:02
632,994.657.34,118,1,2016-02-14 07:37:19
637,726.429.48,144,1,2019-01-01 07:22:47
491,549.410.43,361,2,2017-08-18 12:57:56
448,336.974.51,542,3,2016-09-23 03:30:55
681,392.553.55,292,2,2019-08-01 02:54:36
394,728.399.39,520,1,2018-07-13 14:40:46
169,556.152.36,942,2,2018-04-15 09:00:28
449,352.147.95,78,2,2017-06-15 13:34:55
64,753.956.22,340,3,2019-07-10 14:45:40
426,676.305.48,251,2,2017-02-24 21:15:48
570,238.284.32,414,2,2016-03-26 01:27:47
366,367.116.28,696,3,2018-06-11 16:57:01
811,470.464.31,730,2,2017-08-01 23:50:27
122,349.142.77,775,3,2019-12-09 10:23:52
965,929.616.99,204,1,2019-07-19 01:31:03
601,417.573.93,724,3,2017-02-07 11:31:44
11,873.567.26,519,1,2017-08-26 22:37:29
957,935.779.74,410,2,2019-11-12 03:02:06
679,324.243.91,320,2,2019-01-26 02:39:48
983,946.548.44,470,3,2017-10-06 07:02:43
532,799.138.58,693,3,2018-01-12 12:22:33
993,798.565.98,502,3,2017-08-10 02:40:08
859,307.759.10,528,1,2017-05-09 12:55:19
839,725.573.78,751,3,2018-09-19 10:22:57
310,322.445.53,338,1,2019-10-09 11:54:27
739,152.395.86,281,2,2017-09-20 13:40:07
452,415.339.82,410,1,2017-09-09 09:07:46
203,277.841.32,721,1,2019-10-12 08:23:23
450,321.814.21,243,3,2017-10-17 15:03:43
805,464.578.68,842,2,2017-05-23 00:54:10
429,833.732.13,727,1,2016-02-26 05:09:04
987,145.794.69,31,1,2019-06-15 15:48:38
463,431.187.89,511,1,2018-08-04 05:11:27
841,153.878.73,997,1,2016-02-07 08:08:00
452,485.366.48,797,2,2018-09-16 01:20:44
356,442.517.60,887,3,2017-10-24 23:29:27
903,535.250.66,960,2,2016-11-03 11:52:34
483,442.750.85,262,1,2017-11-07 23:04:05
688,511.351.32,162,1,2016-05-15 03:46:04
876,979.685.31,65,2,2018-04-22 17:05:05
957,639.246.35,76,3,2016-01-17 12:56:43
582,407.697.34,160,1,2017-08-15 02:15:52
922,974.435.73,464,1,2018-10-15 17:25:25
616,923.501.63,183,1,2019-09-28 21:48:51
271,661.770.41,884,3,2018-02-22 08:18:13
430,301.506.19,999,3,2016-05-20 14:40:41
794,182.292.37,551,2,2018-09-18 10:54:42
151,297.106.68,788,2,2016-05-14 17:58:21
601,665.113.27,849,3,2018-03-28 17:42:50
229,269.708.15,62,3,2017-07-02 21:19:35
776,244.823.10,406,3,2018-07-01 13:16:14
861,644.615.47,94,3,2016-01-14 05:44:36
989,220.556.16,879,3,2019-04-16 17:45:46
499,115.748.94,877,3,2018-05-10 05:20:43
922,728.399.39,508,2,2017-06-05 19:04:49
942,931.971.58,819,3,2016-09-08 07:19:02
808,835.142.84,639,3,2016-06-11 06:54:05
810,470.425.94,489,1,2017-12-23 06:12:41
264,726.847.82,755,2,2017-09-08 07:29:32
882,357.302.32,797,2,2019-01-06 05:33:02
300,462.591.13,380,2,2018-10-18 09:38:01
464,721.629.77,95,1,2018-12-18 10:56:16
337,391.906.86,967,1,2018-11-19 20:59:00
447,566.742.96,555,3,2017-04-25 17:30:52
867,433.591.16,54,1,2019-06-28 22:24:17
665,384.879.67,369,3,2019-04-05 11:51:01
458,805.931.42,804,3,2019-11-16 13:44:54
417,813.756.33,689,1,2016-02-01 00:23:05
513,438.220.44,603,1,2016-04-20 17:10:20
395,207.721.39,582,1,2018-02-09 09:23:44
737,352.147.95,724,3,2017-01-08 09:37:19
767,896.319.41,807,1,2016-09-22 15:39:22
672,666.668.11,809,1,2018-11-09 13:33:44
806,440.130.84,704,2,2019-01-17 07:36:03
411,915.609.32,560,3,2018-11-06 14:11:33
990,269.988.40,106,2,2019-02-10 01:56:57
732,726.990.80,50,1,2016-12-25 04:55:25
108,447.859.57,378,3,2019-02-21 05:06:23
766,888.228.64,10,2,2016-04-08 00:16:55
384,450.828.61,703,2,2017-09-23 18:34:45
984,322.445.53,585,2,2019-11-27 13:49:06
787,154.730.78,982,3,2017-08-09 21:08:59
804,281.722.94,407,3,2016-08-12 23:20:25
219,433.472.82,223,3,2016-09-11 00:51:56
726,188.715.17,484,1,2016-07-22 19:37:43
317,235.840.77,946,1,2017-09-09 16:11:12
610,478.233.67,460,1,2019-07-22 20:41:10
454,294.877.29,192,1,2017-03-28 20:19:56
549,863.752.22,122,2,2017-06-14 20:14:30
353,443.538.88,895,2,2016-04-15 03:40:56
720,823.352.53,229,3,2019-02-21 15:57:43
647,604.526.11,889,1,2018-12-24 02:24:42
405,635.747.23,474,3,2016-08-27 15:01:53
267,543.164.29,778,2,2016-03-23 10:15:07
921,332.406.10,691,1,2018-11-21 01:08:56
767,822.984.21,743,3,2016-09-12 12:35:06
819,808.829.19,785,2,2017-10-06 20:54:58
357,518.325.41,865,3,2017-10-22 13:37:55
176,764.685.58,150,2,2018-05-13 08:51:37
284,857.821.40,871,2,2016-09-26 04:48:22
508,433.982.30,146,1,2019-07-07 07:17:00
523,707.822.85,645,3,2019-08-16 08:46:28
270,774.189.76,119,3,2018-10-19 13:06:07
664,451.986.19,48,1,2016-12-22 02:17:45
170,313.625.16,307,3,2016-04-10 12:11:51
225,945.348.22,382,1,2016-12-06 10:03:37
683,886.904.83,909,2,2017-09-20 11:36:50
589,679.467.41,860,2,2018-03-06 06:53:21
287,130.532.63,591,1,2019-11-25 04:24:37
588,905.758.57,742,1,2018-06-27 21:15:29
290,808.829.19,408,2,2019-12-02 09:01:48
216,988.367.29,964,3,2017-08-20 13:54:05
996,335.624.36,239,1,2017-11-02 20:48:26
229,280.685.20,141,1,2018-02-27 03:36:57
911,472.946.36,847,3,2019-11-14 08:13:43
900,184.107.63,864,3,2018-09-26 19:01:44
365,837.975.81,140,2,2016-01-27 07:11:28
136,626.506.88,748,2,2018-08-17 14:26:23
259,920.330.42,192,2,2016-11-21 18:07:26
140,519.320.60,427,2,2016-11-11 19:43:04
551,755.948.30,508,3,2018-10-27 13:36:20
502,796.511.71,510,2,2019-09-13 04:27:27
364,379.125.58,802,2,2016-08-06 00:49:33
810,892.997.49,118,2,2017-08-04 09:38:21
945,470.265.71,589,1,2019-02-07 05:04:13
647,525.573.79,111,2,2018-11-09 02:35:51
893,568.312.80,476,2,2016-03-27 00:02:42
998,226.429.25,487,2,2016-07-24 07:09:07
2,791.332.85,134,1,2016-10-27 11:53:12
780,166.222.75,180,3,2019-12-05 11:27:08
229,698.697.52,385,1,2016-06-07 20:36:15
818,853.171.78,794,2,2018-10-17 03:23:48
803,851.403.42,447,1,2017-02-18 02:41:57
584,459.626.95,923,1,2018-06-26 20:02:20
593,908.631.39,739,2,2018-02-28 08:34:38
76,507.989.40,294,2,2016-07-06 15:15:34
901,831.383.90,652,3,2016-02-20 17:54:14
196,352.101.76,369,2,2019-07-26 01:31:51
863,480.673.36,287,3,2016-11-21 18:04:28
446,938.393.10,346,2,2016-10-15 17:00:59
245,714.633.73,206,2,2019-12-23 06:04:02
517,672.231.42,132,2,2018-02-24 22:06:36
583,771.940.67,459,3,2018-04-07 00:11:15
997,805.931.42,90,1,2017-11-19 10:54:53
278,153.878.73,71,2,2016-06-27 09:08:53
805,830.821.20,890,2,2017-01-23 02:03:51
781,269.505.18,213,3,2018-06-26 21:34:19
529,215.332.71,939,3,2018-09-26 12:31:26
942,515.370.54,13,1,2017-02-20 21:26:59
322,293.664.99,841,2,2016-10-18 02:01:57
867,897.160.49,960,1,2019-02-01 16:52:02
974,496.877.81,12,2,2017-03-16 18:50:52
338,215.332.71,564,2,2017-07-21 07:25:37
197,336.974.51,999,1,2018-04-02 06:30:11
640,286.642.15,614,1,2019-08-05 23:09:18
637,487.119.30,376,3,2016-01-25 02:00:58
760,888.228.64,333,1,2018-09-18 15:25:11
702,176.811.94,108,1,2017-08-10 16:00:55
602,424.154.93,125,1,2019-06-22 20:42:31
581,310.747.12,219,1,2017-02-09 09:20:58
410,665.312.12,83,1,2017-01-12 06:21:50
384,371.943.52,321,3,2017-09-19 07:27:11
874,345.543.36,255,3,2018-06-03 06:14:29
860,936.319.57,739,1,2018-08-06 18:18:32
672,515.370.54,21,3,2017-06-19 18:25:37
332,837.689.89,121,1,2019-03-06 05:26:37
521,974.828.78,217,2,2018-04-11 13:49:16
999,392.256.10,605,1,2018-02-20 22:10:26
900,234.461.15,212,3,2017-07-23 23:04:22
436,645.259.73,520,3,2018-08-03 02:00:07
967,321.814.21,734,2,2018-07-15 23:11:16
676,185.426.59,146,1,2016-10-02 14:24:16
385,276.724.91,790,1,2016-02-23 09:01:06
70,747.451.27,537,3,2018-01-25 22:33:37
335,405.393.82,419,1,2016-06-09 15:35:38
231,686.152.10,860,3,2017-02-19 06:35:07
371,838.408.93,491,1,2018-04-12 20:42:43
202,843.854.35,377,3,2016-07-20 16:37:17
64,283.465.80,509,3,2016-11-03 07:55:10
572,323.391.56,176,1,2016-06-06 16:36:30
729,345.543.36,924,3,2018-12-16 21:44:38
661,676.305.48,387,1,2018-12-01 13:03:17
933,267.949.97,395,2,2017-03-14 14:38:58
76,265.612.28,277,2,2018-09-20 15:20:55
217,653.285.50,502,2,2017-11-27 09:03:33
238,991.387.36,680,3,2016-01-04 09:00:09
182,110.441.89,725,3,2016-02-15 08:29:21
650,486.382.85,298,1,2016-02-01 23:27:46
512,432.774.86,913,2,2019-07-13 05:04:50
468,203.191.14,161,2,2019-11-01 23:01:47
640,786.828.13,362,2,2018-12-15 02:14:04
470,207.721.39,51,3,2018-03-28 15:53:41
962,868.224.62,188,1,2018-03-17 02:29:40
876,517.809.83,418,3,2019-10-09 18:56:37
961,367.323.58,909,3,2016-05-10 19:57:06
439,429.667.32,642,1,2019-01-12 01:21:02
917,350.260.71,987,2,2016-06-05 19:52:26
359,207.465.50,578,2,2017-09-20 23:33:26
194,281.544.51,637,3,2019-07-06 04:09:39
477,136.340.91,344,1,2017-09-17 16:56:11
933,526.116.11,36,1,2019-06-28 11:31:30
622,108.747.86,660,2,2018-02-26 17:22:55
321,726.847.82,917,1,2016-11-27 23:15:26
555,128.267.48,666,1,2016-06-06 16:59:49
506,865.920.12,50,2,2017-10-09 11:08:40
275,991.387.36,773,2,2018-02-16 21:12:01
855,271.955.63,227,2,2018-07-18 20:53:45
934,307.759.10,762,3,2019-04-24 14:52:57
406,805.931.42,985,3,2018-01-20 03:21:15
986,431.636.32,504,2,2017-06-27 20:01:20
816,915.757.75,854,2,2017-12-09 17:45:37
126,791.332.85,250,1,2017-03-25 04:32:46
992,755.948.30,520,2,2018-10-05 05:30:01
793,708.780.88,244,3,2018-12-26 04:15:15
755,463.388.24,775,3,2018-07-17 07:16:56
327,454.809.23,995,1,2019-08-06 03:29:01
167,100.244.75,426,2,2016-07-20 01:32:16
823,262.844.72,913,1,2017-07-07 13:21:10
753,936.696.50,668,1,2018-01-19 20:12:00
551,154.646.56,713,3,2019-06-28 22:56:23
153,166.222.75,335,2,2016-06-17 20:33:28
143,321.599.76,172,2,2016-05-22 02:55:38
726,450.439.93,438,1,2016-11-28 23:40:05
25,704.764.41,850,3,2016-06-24 18:16:28
369,753.627.95,328,1,2016-05-26 12:11:49
690,797.565.50,255,1,2016-06-21 14:29:05
516,714.777.69,619,2,2019-12-11 11:06:40
770,811.789.32,842,3,2019-03-03 14:41:50
185,967.834.62,261,2,2018-12-27 15:05:11
938,924.167.13,315,2,2017-03-08 12:46:45
730,902.583.37,549,3,2018-03-25 23:29:09
941,184.300.35,400,1,2019-09-19 00:58:36
670,261.701.39,95,3,2016-06-24 02:34:20
204,357.302.32,225,1,2019-08-11 08:55:25
53,412.510.41,809,3,2018-11-03 07:38:18
